Timestamp,Temperature (°C),Relative Humidity (%),PM.5+,PM2.5+,Time,PMfine,PM 2.5 Federal Standard,Source,Month,Location
2020-10-30 00:00:54.433321,14.19999981,79.59999847,338,20, 00:00,3.18,12,Air Emory,10,MSC
2020-10-30 00:01:54.203244,14.19999981,79.69999695,319,21, 00:01,2.98,12,Air Emory,10,MSC
2020-10-30 00:02:53.983195,,,343,23, 00:02,3.2,12,Air Emory,10,MSC
2020-10-30 00:03:53.753310,14.30000019,79.69999695,331,23, 00:03,3.08,12,Air Emory,10,MSC
2020-10-30 00:04:53.523292,14.30000019,79.69999695,335,21, 00:04,3.14,12,Air Emory,10,MSC
2020-10-30 00:05:53.303322,14.30000019,79.80000305,349,24, 00:05,3.25,12,Air Emory,10,MSC
2020-10-30 00:06:53.073211,14.30000019,80.19999695,314,16, 00:06,2.98,12,Air Emory,10,MSC
2020-10-30 00:07:52.853212,14.30000019,80.09999847,332,26, 00:07,3.06,12,Air Emory,10,MSC
2020-10-30 00:08:52.623292,14.30000019,80.19999695,315,17, 00:08,2.98,12,Air Emory,10,MSC
2020-10-30 00:09:52.403204,14.30000019,80.40000153,325,25, 00:09,3,12,Air Emory,10,MSC
2020-10-30 00:10:52.183242,14.30000019,80.30000305,317,17, 00:10,3,12,Air Emory,10,MSC
2020-10-30 00:11:51.953308,14.39999962,80.30000305,332,24, 00:11,3.08,12,Air Emory,10,MSC
2020-10-30 00:12:51.733235,14.39999962,80.40000153,319,22, 00:12,2.97,12,Air Emory,10,MSC
2020-10-30 00:13:51.743356,14.30000019,80.30000305,313,14, 00:13,2.99,12,Air Emory,10,MSC
2020-10-30 00:14:51.283234,14.30000019,80.5,331,21, 00:14,3.1,12,Air Emory,10,MSC
2020-10-30 00:15:51.063220,14.30000019,80.5,323,23, 00:15,3,12,Air Emory,10,MSC
2020-10-30 00:16:50.833219,14.30000019,80.59999847,333,24, 00:16,3.09,12,Air Emory,10,MSC
2020-10-30 00:17:50.613235,14.19999981,80.59999847,333,22, 00:17,3.11,12,Air Emory,10,MSC
2020-10-30 00:18:50.383411,14.19999981,81.09999847,307,22, 00:18,2.85,12,Air Emory,10,MSC
2020-10-30 00:19:50.153322,14.19999981,81.30000305,339,22, 00:19,3.17,12,Air Emory,10,MSC
2020-10-30 00:20:49.933219,14.19999981,81,296,18, 00:20,2.78,12,Air Emory,10,MSC
2020-10-30 00:21:49.703257,14.19999981,81.40000153,315,22, 00:21,2.93,12,Air Emory,10,MSC
2020-10-30 00:22:49.483312,14.19999981,81.5,344,22, 00:22,3.22,12,Air Emory,10,MSC
2020-10-30 00:23:49.253348,14.19999981,81.59999847,319,23, 00:23,2.96,12,Air Emory,10,MSC
2020-10-30 00:24:49.023229,14.30000019,81.5,310,16, 00:24,2.94,12,Air Emory,10,MSC
2020-10-30 00:25:48.803231,14.30000019,81.30000305,333,18, 00:25,3.15,12,Air Emory,10,MSC
2020-10-30 00:26:48.573218,14.30000019,81.5,313,22, 00:26,2.91,12,Air Emory,10,MSC
2020-10-30 00:27:48.343261,14.30000019,81.5,316,20, 00:27,2.96,12,Air Emory,10,MSC
2020-10-30 00:28:48.123334,14.19999981,81.30000305,318,26, 00:28,2.92,12,Air Emory,10,MSC
2020-10-30 00:29:47.893323,14.19999981,81.59999847,321,21, 00:29,3,12,Air Emory,10,MSC
2020-10-30 00:30:47.663282,14.10000038,81.80000305,301,19, 00:30,2.82,12,Air Emory,10,MSC
2020-10-30 00:31:47.433333,14.10000038,82,324,16, 00:31,3.08,12,Air Emory,10,MSC
2020-10-30 00:32:47.213214,14.10000038,82.19999695,293,19, 00:32,2.74,12,Air Emory,10,MSC
2020-10-30 00:33:46.983321,14,82.09999847,305,26, 00:33,2.79,12,Air Emory,10,MSC
2020-10-30 00:34:46.753220,,,297,17, 00:34,2.8,12,Air Emory,10,MSC
2020-10-30 00:35:46.533300,14,82.59999847,317,19, 00:35,2.98,12,Air Emory,10,MSC
2020-10-30 00:36:46.303263,14,82.69999695,292,16, 00:36,2.76,12,Air Emory,10,MSC
2020-10-30 00:37:46.083201,14,82.80000305,325,22, 00:37,3.03,12,Air Emory,10,MSC
2020-10-30 00:38:45.853277,14,82.80000305,301,19, 00:38,2.82,12,Air Emory,10,MSC
2020-10-30 00:39:45.633281,14,82.80000305,306,22, 00:39,2.84,12,Air Emory,10,MSC
2020-10-30 00:40:45.403226,14.10000038,83.09999847,314,24, 00:40,2.9,12,Air Emory,10,MSC
2020-10-30 00:41:45.173203,14,83,315,22, 00:41,2.93,12,Air Emory,10,MSC
2020-10-30 00:42:44.953299,14.10000038,83.19999695,310,23, 00:42,2.87,12,Air Emory,10,MSC
2020-10-30 00:43:44.723261,14.10000038,83.30000305,288,17, 00:43,2.71,12,Air Emory,10,MSC
2020-10-30 00:44:44.503224,14.10000038,83.30000305,319,21, 00:44,2.98,12,Air Emory,10,MSC
2020-10-30 00:45:44.273199,14.10000038,83.30000305,314,17, 00:45,2.97,12,Air Emory,10,MSC
2020-10-30 00:46:44.043268,14.10000038,83.40000153,313,20, 00:46,2.93,12,Air Emory,10,MSC
2020-10-30 00:47:43.813233,14.10000038,83.5,284,23, 00:47,2.61,12,Air Emory,10,MSC
2020-10-30 00:48:43.593251,14.10000038,83.5,304,26, 00:48,2.78,12,Air Emory,10,MSC
2020-10-30 00:49:43.363304,,,307,14, 00:49,2.93,12,Air Emory,10,MSC
2020-10-30 00:50:43.133287,,,312,23, 00:50,2.89,12,Air Emory,10,MSC
2020-10-30 00:51:42.903259,14.10000038,83.90000153,302,24, 00:51,2.78,12,Air Emory,10,MSC
2020-10-30 00:52:42.683218,14.10000038,84,322,24, 00:52,2.98,12,Air Emory,10,MSC
2020-10-30 00:53:42.453338,14.19999981,84.09999847,359,29, 00:53,3.3,12,Air Emory,10,MSC
2020-10-30 00:54:42.223276,14.19999981,84,417,46, 00:54,3.71,12,Air Emory,10,MSC
2020-10-30 00:55:42.003254,14.19999981,84.69999695,315,26, 00:55,2.89,12,Air Emory,10,MSC
2020-10-30 00:56:41.773324,14.19999981,84.30000305,346,31, 00:56,3.15,12,Air Emory,10,MSC
2020-10-30 00:57:41.543291,14.10000038,84.40000153,350,34, 00:57,3.16,12,Air Emory,10,MSC
2020-10-30 00:58:41.313254,14.10000038,84.5,301,23, 00:58,2.78,12,Air Emory,10,MSC
2020-10-30 00:59:41.093218,14.19999981,84.5,313,23, 00:59,2.9,12,Air Emory,10,MSC
2020-10-30 01:00:40.863225,14.19999981,84.5,299,23, 01:00,2.76,12,Air Emory,10,MSC
2020-10-30 01:01:40.633444,14.10000038,84.40000153,274,18, 01:01,2.56,12,Air Emory,10,MSC
2020-10-30 01:02:40.403257,14.19999981,84.40000153,287,21, 01:02,2.66,12,Air Emory,10,MSC
2020-10-30 01:03:40.183186,14.19999981,84.5,312,24, 01:03,2.88,12,Air Emory,10,MSC
2020-10-30 01:04:39.953270,14.19999981,84.69999695,307,23, 01:04,2.84,12,Air Emory,10,MSC
2020-10-30 01:05:39.733252,14.19999981,84.5,280,16, 01:05,2.64,12,Air Emory,10,MSC
2020-10-30 01:06:39.503294,14.19999981,84.59999847,303,19, 01:06,2.84,12,Air Emory,10,MSC
2020-10-30 01:07:39.273230,,,288,17, 01:07,2.71,12,Air Emory,10,MSC
2020-10-30 01:08:39.043227,14.19999981,84.69999695,290,18, 01:08,2.72,12,Air Emory,10,MSC
2020-10-30 01:09:38.823311,14.30000019,84.69999695,292,26, 01:09,2.66,12,Air Emory,10,MSC
2020-10-30 01:10:38.593258,14.30000019,84.59999847,293,21, 01:10,2.72,12,Air Emory,10,MSC
2020-10-30 01:11:38.363175,14.30000019,84.5,291,17, 01:11,2.74,12,Air Emory,10,MSC
2020-10-30 01:12:38.133293,14.30000019,84.59999847,276,16, 01:12,2.6,12,Air Emory,10,MSC
2020-10-30 01:13:37.913335,14.39999962,84.69999695,287,17, 01:13,2.7,12,Air Emory,10,MSC
2020-10-30 01:14:37.683308,,,294,19, 01:14,2.75,12,Air Emory,10,MSC
2020-10-30 01:15:37.463269,14.30000019,84.90000153,277,19, 01:15,2.58,12,Air Emory,10,MSC
2020-10-30 01:16:37.233217,,,277,16, 01:16,2.61,12,Air Emory,10,MSC
2020-10-30 01:17:37.003284,14.30000019,85,280,20, 01:17,2.6,12,Air Emory,10,MSC
2020-10-30 01:18:36.773256,14.19999981,84.80000305,257,19, 01:18,2.38,12,Air Emory,10,MSC
2020-10-30 01:19:36.553198,14.19999981,85,263,21, 01:19,2.42,12,Air Emory,10,MSC
2020-10-30 01:20:36.323271,,,285,18, 01:20,2.67,12,Air Emory,10,MSC
2020-10-30 01:21:36.103239,14.19999981,85.30000305,280,19, 01:21,2.61,12,Air Emory,10,MSC
2020-10-30 01:22:35.883195,14.30000019,85.19999695,262,21, 01:22,2.41,12,Air Emory,10,MSC
2020-10-30 01:23:35.653337,14.19999981,85.09999847,264,12, 01:23,2.52,12,Air Emory,10,MSC
2020-10-30 01:24:35.423244,14.19999981,85.40000153,271,16, 01:24,2.55,12,Air Emory,10,MSC
2020-10-30 01:25:35.203335,14.19999981,85.59999847,271,18, 01:25,2.53,12,Air Emory,10,MSC
2020-10-30 01:26:34.983266,14.19999981,85.40000153,269,19, 01:26,2.5,12,Air Emory,10,MSC
2020-10-30 01:27:34.753229,14.30000019,85.5,277,16, 01:27,2.61,12,Air Emory,10,MSC
2020-10-30 01:28:34.533199,14.19999981,85.19999695,275,22, 01:28,2.53,12,Air Emory,10,MSC
2020-10-30 01:29:34.303267,14.19999981,85.30000305,276,18, 01:29,2.58,12,Air Emory,10,MSC
2020-10-30 01:30:34.083368,14.19999981,85.59999847,268,18, 01:30,2.5,12,Air Emory,10,MSC
2020-10-30 01:31:33.863295,14.10000038,85.69999695,277,17, 01:31,2.6,12,Air Emory,10,MSC
2020-10-30 01:32:33.633241,14.10000038,85.80000305,278,17, 01:32,2.61,12,Air Emory,10,MSC
2020-10-30 01:33:33.413301,14.19999981,86.30000305,261,19, 01:33,2.42,12,Air Emory,10,MSC
2020-10-30 01:34:33.193273,14.19999981,86.09999847,271,19, 01:34,2.52,12,Air Emory,10,MSC
2020-10-30 01:35:32.963203,14.30000019,86.19999695,270,19, 01:35,2.51,12,Air Emory,10,MSC
2020-10-30 01:36:32.743273,14.30000019,86,269,15, 01:36,2.54,12,Air Emory,10,MSC
2020-10-30 01:37:32.513223,14.19999981,85.80000305,262,18, 01:37,2.44,12,Air Emory,10,MSC
2020-10-30 01:38:32.293312,14.19999981,86,265,15, 01:38,2.5,12,Air Emory,10,MSC
2020-10-30 01:39:32.073279,14.19999981,86.09999847,277,22, 01:39,2.55,12,Air Emory,10,MSC
2020-10-30 01:40:31.843313,14.19999981,86.30000305,268,18, 01:40,2.5,12,Air Emory,10,MSC
2020-10-30 01:41:31.623267,,,266,13, 01:41,2.53,12,Air Emory,10,MSC
2020-10-30 01:42:31.393207,14.19999981,86.59999847,253,15, 01:42,2.38,12,Air Emory,10,MSC
2020-10-30 01:43:31.173273,14.19999981,86.5,242,14, 01:43,2.28,12,Air Emory,10,MSC
2020-10-30 01:44:30.943218,14.19999981,86.69999695,271,16, 01:44,2.55,12,Air Emory,10,MSC
2020-10-30 01:45:30.713375,14.19999981,86.69999695,267,13, 01:45,2.54,12,Air Emory,10,MSC
2020-10-30 01:46:30.493256,14.19999981,86.90000153,270,18, 01:46,2.52,12,Air Emory,10,MSC
2020-10-30 01:47:30.263217,14.19999981,87,268,18, 01:47,2.5,12,Air Emory,10,MSC
2020-10-30 01:48:30.033286,14.19999981,86.90000153,266,14, 01:48,2.52,12,Air Emory,10,MSC
2020-10-30 01:49:29.813249,14.19999981,87,275,18, 01:49,2.57,12,Air Emory,10,MSC
2020-10-30 01:50:29.583337,14.19999981,86.90000153,266,16, 01:50,2.5,12,Air Emory,10,MSC
2020-10-30 01:51:29.363390,14.19999981,87.09999847,268,18, 01:51,2.5,12,Air Emory,10,MSC
2020-10-30 01:52:29.133265,14.19999981,87.09999847,269,18, 01:52,2.51,12,Air Emory,10,MSC
2020-10-30 01:53:28.903181,14.10000038,87,257,14, 01:53,2.43,12,Air Emory,10,MSC
2020-10-30 01:54:28.683295,14.10000038,87.30000305,263,15, 01:54,2.48,12,Air Emory,10,MSC
2020-10-30 01:55:28.453245,14.10000038,87.59999847,259,13, 01:55,2.46,12,Air Emory,10,MSC
2020-10-30 01:56:28.233300,14.19999981,87.69999695,263,19, 01:56,2.44,12,Air Emory,10,MSC
2020-10-30 01:57:28.003283,14.19999981,87.69999695,251,14, 01:57,2.37,12,Air Emory,10,MSC
2020-10-30 01:58:27.783249,14.19999981,87.69999695,259,16, 01:58,2.43,12,Air Emory,10,MSC
2020-10-30 01:59:27.553186,14.19999981,87.69999695,248,15, 01:59,2.33,12,Air Emory,10,MSC
2020-10-30 02:00:27.333289,14.19999981,87.59999847,260,13, 02:00,2.47,12,Air Emory,10,MSC
